timestamp,pid,name,user,cpu,memory,threads,create_time
2025-11-08T18:14:38.981876,5908,svchost.exe,,0,0.09,8,1760914999.1015213
2025-11-08T18:14:38.986051,5916,Code.exe,LAKSHYA\pc,0,0.92,25,1762624672.7391214
2025-11-08T18:14:38.990184,6092,svchost.exe,,0,0.02,2,1761412545.7273245
2025-11-08T18:14:38.994367,6320,RuntimeBroker.exe,LAKSHYA\pc,0,0.19,6,1760915243.5984404
2025-11-08T18:14:38.999415,6348,TextInputHost.exe,LAKSHYA\pc,0,0.37,44,1760915246.7438505
2025-11-08T18:14:39.004614,6424,svchost.exe,,0,0.24,19,1760915097.1765628
2025-11-08T18:14:39.010347,6816,backgroundTaskHost.exe,LAKSHYA\pc,0,0.14,5,1762622680.8564556
2025-11-08T18:14:39.030157,7060,msedgewebview2.exe,LAKSHYA\pc,0,0.1,10,1762227974.447693
2025-11-08T18:14:39.035300,7248,svchost.exe,,0,0.01,2,1761381279.0232751
2025-11-08T18:14:39.041033,7316,GoogleInputHandler.exe,LAKSHYA\pc,0,0.02,17,1760915139.5332265
2025-11-08T18:14:39.046417,7392,svchost.exe,LAKSHYA\pc,0,0.18,8,1760915139.8110878
2025-11-08T18:14:39.050677,7400,sihost.exe,LAKSHYA\pc,0,0.31,16,1760915139.821637
2025-11-08T18:14:39.054950,7488,svchost.exe,LAKSHYA\pc,0,0.02,4,1760915139.9261012
2025-11-08T18:14:39.058986,7500,PresentationFontCache.exe,,0,0.02,4,1760915139.9514947
2025-11-08T18:14:39.064584,7528,svchost.exe,LAKSHYA\pc,0,0.23,11,1760915234.9058175
2025-11-08T18:14:39.069968,7552,svchost.exe,LAKSHYA\pc,0,0.23,4,1760915140.0176456
2025-11-08T18:14:39.076001,7560,ETDCtrlHelper.exe,,0,0.02,1,1760915140.029618
2025-11-08T18:14:39.080247,7648,dllhost.exe,LAKSHYA\pc,0,0.11,6,1760915156.7925456
2025-11-08T18:14:39.084449,7728,ETDCtrl.exe,LAKSHYA\pc,2.8,0.05,13,1760915140.3340456
2025-11-08T18:14:39.088756,8160,ETDTouch.exe,LAKSHYA\pc,0,0.01,2,1760915141.6966076
2025-11-08T18:14:39.093358,8200,svchost.exe,,0,0.04,8,1760915143.785307
2025-11-08T18:14:39.097349,8208,MsMpEng.exe,,0.7,2.38,41,1761144447.3610623
2025-11-08T18:14:39.101556,8264,explorer.exe,LAKSHYA\pc,0,2.37,126,1760915143.8563764
2025-11-08T18:14:39.105751,8684,svchost.exe,,0,0.07,3,1760915145.1653728
2025-11-08T18:14:39.110436,8784,CrossDeviceResume.exe,LAKSHYA\pc,0,0.08,8,1760915146.4518015
2025-11-08T18:14:39.114884,8824,igfxEM.exe,LAKSHYA\pc,0,0.14,96,1760915147.45038
2025-11-08T18:14:39.119231,8904,UserOOBEBroker.exe,LAKSHYA\pc,0,0.04,1,1760915346.9955583
2025-11-08T18:14:39.125524,8960,ctfmon.exe,LAKSHYA\pc,0,0.19,12,1760915199.4920206
2025-11-08T18:14:39.130289,9156,msedgewebview2.exe,LAKSHYA\pc,0,0.02,21,1761153270.324679
2025-11-08T18:14:39.134544,9200,msedgewebview2.exe,LAKSHYA\pc,0,0.25,23,1762227974.3137853
2025-11-08T18:14:39.139387,9220,svchost.exe,,0,0.31,10,1762624676.26292
2025-11-08T18:14:39.144652,9232,SearchFilterHost.exe,,0,0.09,1,1762624493.876681
2025-11-08T18:14:39.149808,9256,chrome.exe,LAKSHYA\pc,0,0.15,9,1762625521.8941762
2025-11-08T18:14:39.155358,9340,dllhost.exe,LAKSHYA\pc,0,0.02,4,1760915158.835297
2025-11-08T18:14:39.160333,9372,StartMenuExperienceHost.exe,LAKSHYA\pc,0,0.53,14,1760915242.8433275
2025-11-08T18:14:39.164733,9452,SecurityHealthSystray.exe,LAKSHYA\pc,0,0.08,1,1760915368.1389716
2025-11-08T18:14:39.170141,9632,svchost.exe,LAKSHYA\pc,0,0.11,2,1760915243.784421
2025-11-08T18:14:39.175520,9688,conhost.exe,LAKSHYA\pc,2.0,0.07,5,1762624688.1870728
2025-11-08T18:14:39.179540,9852,svchost.exe,,0,0.03,4,1761462833.3065822
2025-11-08T18:14:39.184527,10040,taskhostw.exe,LAKSHYA\pc,0,0.05,4,1760915337.9045224
2025-11-08T18:14:39.189660,10060,msedgewebview2.exe,LAKSHYA\pc,0,0.13,25,1760915674.238953
2025-11-08T18:14:39.194419,10364,crashpad_handler.exe,LAKSHYA\pc,0,0.01,6,1760915415.680193
2025-11-08T18:14:39.199411,10384,svchost.exe,,0,0.15,17,1761322966.5759912
2025-11-08T18:14:39.204282,10588,RuntimeBroker.exe,LAKSHYA\pc,0,0.14,4,1761421928.1445043
2025-11-08T18:14:39.209789,10632,RtkAudUService64.exe,LAKSHYA\pc,0,0.04,7,1760915398.7534952
2025-11-08T18:14:39.214063,10660,SecurityHealthService.exe,,0,0.14,11,1760915368.2119184
2025-11-08T18:14:39.234575,10720,msedgewebview2.exe,LAKSHYA\pc,0,0.05,7,1762227973.0367005
2025-11-08T18:14:39.239234,10996,svchost.exe,LAKSHYA\pc,0,0.02,2,1761463353.4319365
2025-11-08T18:14:39.243994,11172,msedgewebview2.exe,LAKSHYA\pc,0,0.34,21,1762227974.3179655
2025-11-08T18:14:39.248333,11252,msedge.exe,LAKSHYA\pc,0,0.84,48,1762622820.102786
2025-11-08T18:14:39.252615,11340,Code.exe,LAKSHYA\pc,0,0.4,17,1762624671.4994807
2025-11-08T18:14:39.257088,11380,RuntimeBroker.exe,LAKSHYA\pc,0,0.05,2,1761661912.567033
2025-11-08T18:14:39.261058,11412,svchost.exe,,0,0.02,5,1761325534.7229445
2025-11-08T18:14:39.265650,11624,msedgewebview2.exe,LAKSHYA\pc,0,0.05,24,1761153270.324685
2025-11-08T18:14:39.269851,11960,svchost.exe,LAKSHYA\pc,0,0.1,5,1760915341.3978584
2025-11-08T18:14:39.274301,12476,NisSrv.exe,,0,0.05,13,1761144478.594308
2025-11-08T18:14:39.295338,12512,nearby_share.exe,LAKSHYA\pc,1.7,0.13,204,1760915354.8843954
2025-11-08T18:14:39.299629,12572,msedgewebview2.exe,LAKSHYA\pc,0,0.04,23,1760915673.8299897
2025-11-08T18:14:39.303621,13188,svchost.exe,,0,0.05,13,1761381280.0569415
2025-11-08T18:14:39.308967,13196,msedge.exe,LAKSHYA\pc,0,0.17,9,1762622820.4838936
2025-11-08T18:14:39.331412,13248,pet.exe,LAKSHYA\pc,0,0.07,1,1762624682.8040185
2025-11-08T18:14:39.335473,13272,LenovoVantage-(VantageCoreAddin).exe,,0,0.05,15,1760915393.659976
2025-11-08T18:14:39.340068,13520,msedgewebview2.exe,LAKSHYA\pc,0,0.08,51,1761153270.0692751
2025-11-08T18:14:39.345378,13532,AppActions.exe,LAKSHYA\pc,0,0.16,6,1760915499.5131383
2025-11-08T18:14:39.349608,13864,msedge.exe,LAKSHYA\pc,0,0.1,7,1762622820.207967
2025-11-08T18:14:39.353625,13992,svchost.exe,,0,0.17,3,1762625264.581108
2025-11-08T18:14:39.358294,14100,Locator.exe,,0,0.01,2,1760915554.9731455
2025-11-08T18:14:39.363676,14252,Code.exe,LAKSHYA\pc,0,0.91,23,1762624672.719782
2025-11-08T18:14:39.367756,14408,taskhostw.exe,LAKSHYA\pc,0,0.22,5,1760932185.680277
2025-11-08T18:14:39.372221,14564,ms-teams.exe,LAKSHYA\pc,0,0.27,48,1760915671.186135
2025-11-08T18:14:39.377728,15180,msedgewebview2.exe,LAKSHYA\pc,0,0.02,22,1760915673.8232512
2025-11-08T18:14:39.381989,15756,svchost.exe,LAKSHYA\pc,0,0.04,4,1761381279.5995324
2025-11-08T18:14:39.387308,15860,msedgewebview2.exe,LAKSHYA\pc,0,0.0,22,1761153270.5716393
2025-11-08T18:14:39.392618,16232,Spotify.exe,LAKSHYA\pc,0,0.95,21,1762622680.0757225
2025-11-08T18:14:39.397028,16340,msedge.exe,LAKSHYA\pc,0,0.27,13,1762622820.4323113
2025-11-08T18:14:39.401147,16444,msedgewebview2.exe,LAKSHYA\pc,0,0.1,50,1760915673.4513743
2025-11-08T18:14:39.405630,16500,msedgewebview2.exe,LAKSHYA\pc,0,0.05,7,1760915673.5223746
2025-11-08T18:14:39.409940,16524,RuntimeBroker.exe,LAKSHYA\pc,0,0.02,2,1760915672.5746107
2025-11-08T18:14:39.415218,16676,RuntimeBroker.exe,LAKSHYA\pc,0,0.32,33,1762530892.1243408
2025-11-08T18:14:39.435079,17400,msedgewebview2.exe,LAKSHYA\pc,0,0.01,10,1760915673.9291804
2025-11-08T18:14:39.439949,17456,msedgewebview2.exe,LAKSHYA\pc,0,0.0,11,1761153270.377802
2025-11-08T18:14:39.444240,17476,Widgets.exe,LAKSHYA\pc,0,0.39,16,1761153268.8599372
2025-11-08T18:14:39.448228,17480,chrome.exe,LAKSHYA\pc,0,1.92,23,1762624401.9069102
2025-11-08T18:14:39.452728,17744,SearchIndexer.exe,,81.6,0.47,22,1762439471.8151264
2025-11-08T18:14:39.456983,17812,python.exe,LAKSHYA\pc,102.7,1.29,24,1762625497.85335
2025-11-08T18:14:39.461046,17820,msedgewebview2.exe,LAKSHYA\pc,0,0.01,10,1760915694.117857
2025-11-08T18:14:39.465303,18104,backgroundTaskHost.exe,LAKSHYA\pc,0,0.0,13,1761413176.3424923
2025-11-08T18:14:39.485739,18156,ms-teams.exe,LAKSHYA\pc,0,0.3,66,1760915685.6577115
2025-11-08T18:14:39.489968,18352,msedgewebview2.exe,LAKSHYA\pc,0,0.05,7,1761153270.115388
2025-11-08T18:14:39.494033,18468,RuntimeBroker.exe,LAKSHYA\pc,0,0.11,2,1762622681.1561248
2025-11-08T18:14:39.498556,18516,python.exe,LAKSHYA\pc,0,1.24,18,1762625494.4516785
2025-11-08T18:14:39.502502,18552,audiodg.exe,,1.6,0.19,7,1762622701.1615071
2025-11-08T18:14:39.506588,18640,SearchFilterHost.exe,,0,0.09,1,1762624907.223418
2025-11-08T18:14:39.510714,18772,LockApp.exe,LAKSHYA\pc,0,0.52,19,1762530889.5627058
2025-11-08T18:14:39.515008,18796,SearchFilterHost.exe,,1.8,0.1,5,1762623914.6285625
2025-11-08T18:14:39.518920,18836,svchost.exe,,0,0.05,3,1762368373.3404808
2025-11-08T18:14:39.523721,18856,powershell.exe,LAKSHYA\pc,0,0.77,11,1762624684.4537263
2025-11-08T18:14:39.528311,19044,chrome.exe,LAKSHYA\pc,0,0.16,11,1762620880.6846857
2025-11-08T18:14:39.538506,19112,chrome.exe,LAKSHYA\pc,1.0,0.4,21,1762620880.536153
2025-11-08T18:14:39.543060,19152,svchost.exe,,0,0.09,5,1762625393.0067496
2025-11-08T18:14:39.570650,19156,Spotify.exe,LAKSHYA\pc,0,0.28,11,1762622860.1738224
2025-11-08T18:14:39.575237,19460,svchost.exe,,0,0.02,5,1761536459.549778
2025-11-08T18:14:39.579037,19496,dasHost.exe,,0,0.02,2,1761583992.8758793
2025-11-08T18:14:39.583059,19508,Code.exe,LAKSHYA\pc,0,2.76,15,1762624685.3948987
2025-11-08T18:14:39.587313,19696,Code.exe,LAKSHYA\pc,21.9,2.63,19,1762624671.718426
2025-11-08T18:14:39.592512,19856,OfficeClickToRun.exe,,4.4,0.32,19,1762374149.48706
2025-11-08T18:14:39.597142,19992,Code.exe,LAKSHYA\pc,0,0.26,7,1762624671.405668
2025-11-08T18:14:39.601531,20148,chrome.exe,LAKSHYA\pc,0,0.08,8,1762620878.973379
2025-11-08T18:14:39.607042,20900,WmiApSrv.exe,,0,0.01,2,1760940935.9573183
2025-11-08T18:14:39.612332,21000,PhoneExperienceHost.exe,LAKSHYA\pc,0,0.41,19,1761410178.83965
2025-11-08T18:14:39.617175,21092,RuntimeBroker.exe,LAKSHYA\pc,0,0.25,5,1762624744.241942
2025-11-08T18:14:39.621223,21144,SDXHelper.exe,LAKSHYA\pc,0.3,0.26,13,1762443332.6304097
2025-11-08T18:14:39.626481,21312,dllhost.exe,LAKSHYA\pc,0,0.03,3,1762188988.1309469
2025-11-08T18:14:39.630316,21460,MpDefenderCoreService.exe,,0,0.13,9,1761144447.1462069
2025-11-08T18:14:39.634025,21940,svchost.exe,,0,0.02,4,1762373529.7704525
2025-11-08T18:14:39.638168,21972,dllhost.exe,LAKSHYA\pc,0,0.03,5,1761461932.347258
2025-11-08T18:14:39.642799,22284,python.exe,LAKSHYA\pc,0,0.03,1,1762625497.842408
2025-11-08T18:14:39.646531,22764,FileSyncHelper.exe,,0,0.21,4,1762622123.696041
2025-11-08T18:14:39.650216,22856,svchost.exe,,0,0.03,2,1761153953.1165197
2025-11-08T18:14:39.654805,22912,msedgewebview2.exe,LAKSHYA\pc,0,0.02,10,1761747685.541296
2025-11-08T18:14:39.659470,22948,SearchHost.exe,LAKSHYA\pc,0.3,0.97,17,1762227968.3383772
2025-11-08T18:14:39.663550,23208,RuntimeBroker.exe,LAKSHYA\pc,0,0.06,2,1762372800.3692772
2025-11-08T18:14:39.667249,23812,svchost.exe,,0,0.02,7,1761993774.6829865
2025-11-08T18:14:39.671597,23944,msedgewebview2.exe,LAKSHYA\pc,0.3,0.64,46,1762227972.935141
2025-11-08T18:14:39.676149,24052,chrome.exe,LAKSHYA\pc,0,0.52,19,1762620883.5227597
2025-11-08T18:14:39.680131,24224,backgroundTaskHost.exe,LAKSHYA\pc,0,0.0,13,1761758154.182103
2025-11-08T18:14:39.683887,24468,svchost.exe,,0,0.08,6,1762625287.9960446
2025-11-08T18:14:39.688084,24496,ApplicationFrameHost.exe,LAKSHYA\pc,0,0.32,6,1761153649.3486433
2025-11-08T18:14:39.692040,24884,Spotify.exe,LAKSHYA\pc,0,2.52,25,1762622681.5751996
2025-11-08T18:14:39.695906,24908,dllhost.exe,LAKSHYA\pc,0,0.07,3,1762188988.0167968
2025-11-08T18:14:39.699780,25124,python.exe,LAKSHYA\pc,0,0.03,1,1762625494.4406574
2025-11-08T18:14:39.703980,25200,Code.exe,LAKSHYA\pc,4.2,1.14,51,1762624671.064118
2025-11-08T18:14:39.708035,25308,dasHost.exe,,0,0.01,1,1761583993.708182
2025-11-08T18:14:39.711748,25520,wslservice.exe,,0,0.1,6,1762372809.027194
2025-11-08T18:14:39.716085,25524,SearchProtocolHost.exe,,0,0.15,10,1762625677.3543413
2025-11-08T18:14:39.720182,25728,Code.exe,LAKSHYA\pc,0,0.87,8,1762624771.7503333
2025-11-08T18:14:39.725038,25816,AppVShNotify.exe,LAKSHYA\pc,0,0.03,1,1762374210.395422
2025-11-08T18:14:39.729049,25996,chrome.exe,LAKSHYA\pc,2.1,1.3,19,1762625520.67506
2025-11-08T18:14:39.733336,26256,conhost.exe,LAKSHYA\pc,0,0.06,2,1762624682.8169212
2025-11-08T18:14:39.737303,26756,PrintDialog.exe,LAKSHYA\pc,0,0.01,17,1761583992.0470214
2025-11-08T18:14:39.741905,26872,OneDrive.exe,LAKSHYA\pc,0,1.04,34,1762622118.6153777
2025-11-08T18:14:39.745894,27400,backgroundTaskHost.exe,LAKSHYA\pc,0,0.0,11,1761840259.1452692
2025-11-08T18:14:39.750172,27784,ShellExperienceHost.exe,LAKSHYA\pc,0,0.4,20,1762373709.556918
2025-11-08T18:14:39.755101,27844,SystemSettings.exe,LAKSHYA\pc,0,0.15,46,1762624673.826805
2025-11-08T18:14:39.759072,28408,svchost.exe,,0,0.07,6,1762621143.372213
2025-11-08T18:14:39.763305,28652,OneDrive.Sync.Service.exe,LAKSHYA\pc,0,0.39,18,1762622119.405092
2025-11-08T18:14:39.782985,28704,msedge.exe,LAKSHYA\pc,0,0.29,21,1762622820.4335713
2025-11-08T18:14:39.786841,29060,svchost.exe,,0,0.08,5,1762622361.466076
2025-11-08T18:14:39.791635,29504,chrome.exe,LAKSHYA\pc,0,1.09,19,1762620880.5321355
2025-11-08T18:14:39.810394,29892,chrome.exe,LAKSHYA\pc,1.0,0.79,20,1762625505.9458995
2025-11-08T18:14:39.815512,29936,Code.exe,LAKSHYA\pc,11.4,0.98,17,1762624671.4889696
2025-11-08T18:14:39.820372,29952,svchost.exe,,0,0.06,4,1762620792.189656
2025-11-08T18:14:39.825736,30444,Code.exe,LAKSHYA\pc,3.8,4.93,26,1762624672.9474387
2025-11-08T18:14:39.830517,31044,Spotify.exe,LAKSHYA\pc,0,0.2,12,1762622680.1632507
2025-11-08T18:14:39.834722,31672,SearchFilterHost.exe,,0,0.09,1,1762624626.7391
2025-11-08T18:14:39.839238,31832,SearchFilterHost.exe,,0,0.09,1,1762624907.1662161
2025-11-08T18:14:39.844137,32016,Spotify.exe,LAKSHYA\pc,0,0.06,6,1762622677.420606
2025-11-08T18:14:39.849144,32360,conhost.exe,LAKSHYA\pc,0,0.07,5,1762624684.329759
